-1.44E-03,7.98E+01
1.99E+01,7.77E+01
3.97E+01,7.67E+01
5.91E+01,8.00E+01
7.60E+01,1.07E+02
7.47E+01,1.86E+02
5.73E+01,2.09E+02
3.78E+01,2.11E+02
1.80E+01,2.10E+02
-1.91E+00,2.08E+02
-2.18E+01,2.06E+02
-4.16E+01,2.05E+02
-6.09E+01,2.09E+02
-7.74E+01,2.41E+02
-7.33E+01,3.19E+02
-5.54E+01,3.38E+02
-3.59E+01,3.40E+02
-1.61E+01,3.39E+02
3.81E+00,3.37E+02
2.37E+01,3.35E+02
4.34E+01,3.34E+02
6.27E+01,3.39E+02
7.84E+01,1.54E+01
7.20E+01,9.36E+01
5.36E+01,1.07E+02
3.40E+01,1.09E+02
1.42E+01,1.07E+02
-5.72E+00,1.05E+02
-2.56E+01,1.03E+02
-4.53E+01,1.03E+02
-6.44E+01,1.09E+02
-7.85E+01,1.54E+02
-7.04E+01,2.24E+02
-5.18E+01,2.36E+02
-3.21E+01,2.37E+02
-1.23E+01,2.35E+02
7.63E+00,2.33E+02
2.75E+01,2.31E+02
4.72E+01,2.31E+02
6.62E+01,2.39E+02
7.86E+01,2.92E+02
6.86E+01,2.14E+02
4.99E+01,4.95E+00
3.02E+01,5.51E+00
1.04E+01,3.82E+00
-9.53E+00,1.60E+00
-2.94E+01,3.43E+02
-4.91E+01,4.91E+01
-6.79E+01,9.25E+00
-7.89E+01,7.07E+01
-6.69E+01,1.25E+02
-4.80E+01,1.34E+02
-2.83E+01,1.34E+02
-8.46E+00,1.32E+02
1.14E+01,1.30E+02
3.13E+01,1.28E+02
5.09E+01,1.29E+02
6.97E+01,1.39E+02
7.92E+01,2.09E+02
6.52E+01,2.56E+02
4.61E+01,2.63E+02
2.64E+01,2.62E+02
6.56E+00,2.61E+02
-1.33E+01,2.58E+02
-3.32E+01,2.57E+02
-5.28E+01,2.58E+02
-7.12E+01,2.72E+02
-7.88E+01,3.08E+02
-6.35E+01,2.63E+01
-4.43E+01,3.13E+01
-2.45E+01,3.09E+01
-4.65E+00,2.89E+01
1.52E+01,2.67E+01
3.51E+01,2.54E+01
5.46E+01,2.71E+01
7.26E+01,4.45E+01
7.76E+01,1.20E+02
6.17E+01,1.56E+02
4.24E+01,1.60E+02
2.26E+01,1.59E+02
2.74E+00,1.57E+02
-1.72E+01,1.55E+02
-3.70E+01,1.54E+02
-5.65E+01,1.56E+02
-7.41E+01,1.77E+02
-7.64E+01,2.54E+02
-5.99E+01,2.85E+02
-4.05E+01,2.89E+02
-2.07E+01,2.88E+02
-8.37E-01,2.86E+02
1.91E+01,2.83E+02
3.89E+01,2.82E+02
5.83E+01,2.85E+02
7.57E+01,3.09E+02
7.52E+01,2.95E+01
5.81E+01,5.42E+01
3.86E+01,5.71E+01
1.88E+01,5.61E+01
-1.07E+00,5.40E+01
-2.10E+01,5.19E+01
-4.07E+01,5.11E+01
-6.01E+01,5.47E+01
-7.71E+01,8.19E+01
-7.42E+01,1.65E+02
-5.62E+01,1.84E+02
-3.67E+01,1.86E+02
-1.69E+01,1.84E+02
2.98E+00,1.82E+02
2.29E+01,1.80E+02
4.26E+01,1.80E+02
6.19E+01,1.84E+02
7.75E+01,2.20E+02
7.27E+01,2.97E+02
5.44E+01,3.13E+02
3.49E+01,3.14E+02
1.50E+01,3.13E+02
-4.88E+00,3.11E+02
-2.48E+01,3.09E+02
-4.45E+01,3.08E+02
-6.37E+01,3.14E+02
-7.81E+01,1.99E+02
-7.10E+01,6.81E+01
-5.26E+01,8.16E+01
-3.30E+01,8.28E+01
-1.31E+01,8.13E+01
6.79E+00,7.90E+01
5.85E+01,9.65E+01
7.59E+01,1.20E+02
7.52E+01,2.02E+02
5.79E+01,2.26E+02
3.84E+01,2.29E+02
1.86E+01,2.27E+02
-1.27E+00,2.25E+02
-2.12E+01,2.23E+02
-4.09E+01,2.23E+02
-6.03E+01,2.26E+02
-7.69E+01,2.55E+02
-7.41E+01,3.38E+02
-5.61E+01,3.55E+02
-3.65E+01,3.57E+02
-1.67E+01,3.56E+02
3.18E+00,3.54E+02
2.31E+01,3.52E+02
4.28E+01,3.51E+02
6.21E+01,3.56E+02
7.75E+01,3.30E+01
7.25E+01,1.09E+02
5.42E+01,1.24E+02
3.47E+01,1.26E+02
1.48E+01,1.24E+02
-5.08E+00,1.22E+02
-2.50E+01,1.20E+02
-4.47E+01,1.20E+02
-6.39E+01,1.26E+02
-7.82E+01,1.70E+02
-7.08E+01,2.40E+02
-5.24E+01,2.53E+02
-3.28E+01,2.54E+02
-1.29E+01,2.53E+02
6.99E+00,2.50E+02
2.69E+01,2.49E+02
4.66E+01,2.48E+02
6.57E+01,2.55E+02
7.89E+01,3.07E+02
6.92E+01,1.08E+01
5.05E+01,2.19E+01
3.09E+01,2.27E+01
1.10E+01,2.10E+01
-8.90E+00,1.88E+01
-2.88E+01,1.70E+01
-4.84E+01,1.73E+01
-6.74E+01,2.53E+01
-7.98E+01,8.41E+01
-6.75E+01,1.42E+02
-4.86E+01,1.51E+02
-2.90E+01,1.51E+02
-9.10E+00,1.49E+02
1.08E+01,1.47E+02
3.07E+01,1.46E+02
5.03E+01,1.46E+02
6.90E+01,1.57E+02
7.93E+01,2.20E+02
6.59E+01,2.73E+02
4.68E+01,2.80E+02
2.71E+01,2.80E+02
7.19E+00,2.78E+02
-1.27E+01,2.76E+02
-3.26E+01,2.74E+02
-5.22E+01,2.75E+02
-7.06E+01,2.88E+02
-7.84E+01,2.24E+02
-6.41E+01,4.25E+01
-4.49E+01,4.84E+01
-2.52E+01,4.81E+01
-5.29E+00,4.61E+01
1.46E+01,4.39E+01
3.44E+01,4.25E+01
5.40E+01,4.40E+01
7.22E+01,5.98E+01
7.76E+01,1.34E+02
6.23E+01,1.72E+02
4.30E+01,1.77E+02
2.33E+01,1.76E+02
3.38E+00,1.74E+02
-1.65E+01,1.72E+02
-3.63E+01,1.71E+02
-5.59E+01,1.73E+02
-7.39E+01,1.91E+02
-7.68E+01,2.71E+02
-6.05E+01,3.02E+02
-4.11E+01,3.06E+02
-2.14E+01,3.05E+02
-1.47E+00,3.03E+02
1.84E+01,3.01E+02
3.82E+01,3.00E+02
5.77E+01,3.02E+02
7.52E+01,2.95E+02
7.62E+01,4.83E+01
5.87E+01,7.13E+01
3.93E+01,7.43E+01
1.95E+01,7.33E+01
-4.35E-01,7.12E+01
-2.03E+01,6.91E+01
-4.01E+01,6.82E+01
-5.95E+01,7.18E+01
-7.62E+01,1.00E+02
-7.46E+01,1.80E+02
-5.69E+01,2.01E+02
-3.74E+01,2.03E+02
-1.76E+01,2.02E+02
2.34E+00,2.00E+02
2.22E+01,1.98E+02
4.20E+01,1.97E+02
6.13E+01,2.01E+02
7.71E+01,2.36E+02
7.30E+01,3.12E+02
5.50E+01,3.30E+02
3.55E+01,3.31E+02
1.57E+01,3.30E+02
-4.25E+00,3.28E+02
-2.41E+01,3.26E+02
-4.39E+01,3.25E+02
-6.31E+01,3.31E+02
-7.82E+01,1.19E+02
-7.15E+01,8.37E+01
-5.32E+01,9.85E+01
-3.36E+01,9.99E+01
-1.37E+01,9.84E+01
6.16E+00,9.63E+01
2.60E+01,9.44E+01
4.58E+01,9.41E+01
6.49E+01,1.00E+02
